OBJECTID,COUNTY_NAM,code,name,COUNTY_ASS,COUNTY_A_1,REGIST_CEN,REGISTRATI,countyCode,Shape_Leng,Shape_Area
139,UASIN GISHU,145.000000000000000,KAPSERET,0.000000000000000,,0.000000000000000,,27.000000000000000,0.864532338310000,0.031053638080000
140,ELEGEYO-MARAKWET,147.000000000000000,MARAKWET EAST,0.000000000000000,,0.000000000000000,,28.000000000000000,1.314741207140000,0.065819319330000
141,ELGEYO-MARAKWET,149.000000000000000,KEIYO NORTH,0.000000000000000,,0.000000000000000,,28.000000000000000,1.130817433410000,0.043977864070000
142,ELEGEYO-MARAKWET,150.000000000000000,KEIYO SOUTH,0.000000000000000,,0.000000000000000,,28.000000000000000,1.407093255760000,0.071943376220000
143,NANDI,156.000000000000000,MOSOP,0.000000000000000,,0.000000000000000,,29.000000000000000,1.245759059770000,0.047419277930000
144,NANDI,153.000000000000000,NANDI HILLS,0.000000000000000,,0.000000000000000,,29.000000000000000,1.289986110300000,0.031578523990000
145,NANDI,155.000000000000000,EMGWEN,0.000000000000000,,0.000000000000000,,29.000000000000000,1.411962277400000,0.029964836320000
146,NANDI,151.000000000000000,TINDERET,0.000000000000000,,0.000000000000000,,29.000000000000000,1.342667525090000,0.044646872200000
147,NANDI,152.000000000000000,ALDAI,0.000000000000000,,0.000000000000000,,29.000000000000000,1.347238563470000,0.037389723580000
148,NANDI,154.000000000000000,CHESUMEI,0.000000000000000,,0.000000000000000,,29.000000000000000,1.140692214260000,0.038857223470000
149,BARINGO,159.000000000000000,BARINGO CENTRAL,0.000000000000000,,0.000000000000000,,30.000000000000000,1.445225564660000,0.054991157730000
150,BARINGO,158.000000000000000,BARINGO NORTH,0.000000000000000,,0.000000000000000,,30.000000000000000,1.707058062050000,0.132605014340000
151,BARINGO,161.000000000000000,MOGOTIO,0.000000000000000,,0.000000000000000,,30.000000000000000,1.948108473810000,0.106709525010000
152,BARINGO,162.000000000000000,ELDAMA RAVINE,0.000000000000000,,0.000000000000000,,30.000000000000000,1.429520204610000,0.075711246540000
153,BARINGO,160.000000000000000,BARINGO SOUTH,0.000000000000000,,0.000000000000000,,30.000000000000000,2.464440900600000,0.153043478770000
154,BARINGO,157.000000000000000,TIATY,0.000000000000000,,0.000000000000000,,30.000000000000000,3.316790127730000,0.361055927220000
155,LAIKIPIA,165.000000000000000,LAIKIPIA NORTH,0.000000000000000,,0.000000000000000,,31.000000000000000,4.752433617300000,0.431208501680000
156,NAKURU,172.000000000000000,SUBUKIA,0.000000000000000,,0.000000000000000,,32.000000000000000,1.331497980260000,0.033148804720000
157,NAKURU,170.000000000000000,KURESOI SOUTH,0.000000000000000,,0.000000000000000,,32.000000000000000,1.006807280470000,0.042147282520000
158,NAKURU,167.000000000000000,NJORO,0.000000000000000,,0.000000000000000,,32.000000000000000,1.476309884340000,0.061628764480000
159,NAKURU,176.000000000000000,NAKURU TOWN EAST,0.000000000000000,,0.000000000000000,,32.000000000000000,0.755435792810000,0.013672366080000
160,NAKURU,173.000000000000000,RONGAI,0.000000000000000,,0.000000000000000,,32.000000000000000,2.272591339180000,0.083226198330000
161,NAKURU,168.000000000000000,NAIVASHA,0.000000000000000,,0.000000000000000,,32.000000000000000,2.188846327570000,0.139801651180000
